year,region,product,property,value,unit
2019,World,sheep,def,0.1,kg/kg
2019,World,goat,def,0.1,kg/kg
2019,World,camel,def,0.07,kg/kg
2019,World,swine,def,0.3,kg/kg
2019,World,horse,def,0.07,kg/kg
2019,World,poultry,def,0.3,kg/kg
2019,Northern America,cattle-dairy,def,0.27,kg/kg
2019,Western Europe,cattle-dairy,def,0.24,kg/kg
2019,Eastern Europe,cattle-dairy,def,0.19,kg/kg
2019,AUS,cattle-dairy,def,0.17,kg/kg
2019,Latin America,cattle-dairy,def,0.12,kg/kg
2019,Latin America,cattle-dairy_hp,def,0.13,kg/kg
2019,Latin America,cattle-dairy_lp,def,0.11,kg/kg
2019,ASI,cattle-dairy,def,0.2,kg/kg
2019,ASI,cattle-dairy_hp,def,0.2,kg/kg
2019,ASI,cattle-dairy_lp,def,0.2,kg/kg
2019,AFR,cattle-dairy,def,0.15,kg/kg
2019,AFR,cattle-dairy_hp,def,0.24,kg/kg
2019,AFR,cattle-dairy_lp,def,0.05,kg/kg
2019,Middle East,cattle-dairy,def,0.16,kg/kg
2019,Middle East,cattle-dairy_hp,def,0.18,kg/kg
2019,Middle East,cattle-dairy_lp,def,0.13,kg/kg
2019,Indian Subcontinent,cattle-dairy,def,0.14,kg/kg
2019,Indian Subcontinent,cattle-dairy_hp,def,0.18,kg/kg
2019,Indian Subcontinent,cattle-dairy_lp,def,0.13,kg/kg
2019,Northern America,cattle-other_mature-fem,def,0.07,kg/kg
2019,Northern America,cattle-other_mature-mal,def,0.00,kg/kg
2019,Northern America,cattle-other_calve-milk,def,0.42,kg/kg
2019,Northern America,cattle-other_calve-forage,def,0.16,kg/kg
2019,Northern America,cattle-other_growing,def,0.14,kg/kg
2019,Northern America,cattle-other_replacement,def,0.07,kg/kg
2019,Northern America,cattle-other_feedlot,def,0.13,kg/kg
2019,Western Europe,cattle-other_mature-mal,def,0.00,kg/kg
2019,Western Europe,cattle-other_replacement,def,0.04,kg/kg
2019,Western Europe,cattle-other_calve-milk,def,0.1,kg/kg
2019,Western Europe,cattle-other_calve-forage,def,0.06,kg/kg
2019,Eastern Europe,cattle-other_mature-fem,def,0.08,kg/kg
